Generator,ModelName,PercentageOfOldTsKept,TSSize,TSTime,Strength,Ordering,
pMEDICI,MCAC_6,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_6,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_6,100,0,-1.0,3,RANDOM,
ACTS,MCAC_6,0,174,32217.0,2,,
PICT w SEEDS,MCAC_6,0,0,-1.0,3,,
PICT,MCAC_6,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_6,0,0,-1.0,3,,
ACTS,MCAC_6,100,0,-1.0,3,,
pMEDICI+,MCAC_6,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_6,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_6,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_6,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_6,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_6,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_6,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_6,100,0,-1.0,3,RANDOM,
ACTS,MCAC_6,0,174,32442.0,2,,
PICT w SEEDS,MCAC_6,0,0,-1.0,3,,
PICT,MCAC_6,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_6,0,0,-1.0,3,,
ACTS,MCAC_6,100,0,-1.0,3,,
pMEDICI+,MCAC_6,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_6,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_6,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_6,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_6,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_6,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_6,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_6,100,0,-1.0,3,RANDOM,
ACTS,MCAC_7,0,226,48626.0,2,,
PICT w SEEDS,MCAC_7,0,0,-1.0,3,,
PICT,MCAC_7,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_7,0,0,-1.0,3,,
ACTS,MCAC_7,100,0,-1.0,3,,
pMEDICI+,MCAC_7,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_7,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_7,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_7,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_7,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_7,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_7,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_7,100,0,-1.0,3,RANDOM,
ACTS,MCAC_7,0,226,48754.0,2,,
PICT w SEEDS,MCAC_7,0,0,-1.0,3,,
PICT,MCAC_7,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_7,0,0,-1.0,3,,
ACTS,MCAC_7,100,0,-1.0,3,,
pMEDICI+,MCAC_7,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_7,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_7,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_7,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_7,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_7,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_7,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_7,100,0,-1.0,3,RANDOM,
ACTS,MCAC_7,0,226,47698.0,2,,
PICT w SEEDS,MCAC_7,0,0,-1.0,3,,
PICT,MCAC_7,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_7,0,0,-1.0,3,,
ACTS,MCAC_7,100,0,-1.0,3,,
pMEDICI+,MCAC_7,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_7,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_7,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_7,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_7,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_7,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_7,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_7,100,0,-1.0,3,RANDOM,
ACTS,MCAC_7,0,226,49355.0,2,,
PICT w SEEDS,MCAC_7,0,0,-1.0,3,,
PICT,MCAC_7,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_7,0,0,-1.0,3,,
ACTS,MCAC_7,100,0,-1.0,3,,
pMEDICI+,MCAC_7,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_7,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_7,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_7,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_7,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_7,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_7,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_7,100,0,-1.0,3,RANDOM,
ACTS,MCAC_7,0,226,48626.0,2,,
PICT w SEEDS,MCAC_7,0,0,-1.0,3,,
PICT,MCAC_7,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_7,0,0,-1.0,3,,
ACTS,MCAC_7,100,0,-1.0,3,,
pMEDICI+,MCAC_7,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_7,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_7,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_7,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_7,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_7,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_7,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_7,100,0,-1.0,3,RANDOM,
ACTS,MCAC_8,0,211,15350.0,2,,
PICT w SEEDS,MCAC_8,0,0,-1.0,3,,
PICT,MCAC_8,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_8,0,0,-1.0,3,,
ACTS,MCAC_8,100,0,-1.0,3,,
pMEDICI+,MCAC_8,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_8,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_8,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_8,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_8,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_8,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_8,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_8,100,0,-1.0,3,RANDOM,
ACTS,MCAC_8,0,211,15015.0,2,,
PICT w SEEDS,MCAC_8,0,0,-1.0,3,,
PICT,MCAC_8,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_8,0,0,-1.0,3,,
ACTS,MCAC_8,100,0,-1.0,3,,
pMEDICI+,MCAC_8,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_8,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_8,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_8,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_8,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_8,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_8,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_8,100,0,-1.0,3,RANDOM,
ACTS,MCAC_8,0,211,15467.0,2,,
PICT w SEEDS,MCAC_8,0,0,-1.0,3,,
PICT,MCAC_8,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_8,0,0,-1.0,3,,
ACTS,MCAC_8,100,0,-1.0,3,,
pMEDICI+,MCAC_8,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_8,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_8,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_8,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_8,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_8,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_8,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_8,100,0,-1.0,3,RANDOM,
ACTS,MCAC_8,0,211,15267.0,2,,
PICT w SEEDS,MCAC_8,0,0,-1.0,3,,
PICT,MCAC_8,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_8,0,0,-1.0,3,,
ACTS,MCAC_8,100,0,-1.0,3,,
pMEDICI+,MCAC_8,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_8,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_8,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_8,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_8,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_8,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_8,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_8,100,0,-1.0,3,RANDOM,
ACTS,MCAC_8,0,211,17709.0,2,,
PICT w SEEDS,MCAC_8,0,0,-1.0,3,,
PICT,MCAC_8,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_8,0,0,-1.0,3,,
ACTS,MCAC_8,100,0,-1.0,3,,
pMEDICI+,MCAC_8,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_8,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_8,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_8,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_8,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_8,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_8,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_8,100,0,-1.0,3,RANDOM,
ACTS,MCAC_9,0,132,99305.0,2,,
PICT w SEEDS,MCAC_9,0,0,-1.0,3,,
PICT,MCAC_9,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_9,0,0,-1.0,3,,
ACTS,MCAC_9,100,0,-1.0,3,,
pMEDICI+,MCAC_9,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_9,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_9,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_9,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_9,0,815,292351.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_9,100,806,235745.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_9,0,808,182472.0,3,RANDOM,
pMEDICI,MCAC_9,100,793,255988.0,3,RANDOM,
ACTS,MCAC_9,0,132,92129.0,2,,
PICT w SEEDS,MCAC_9,0,0,-1.0,3,,
PICT,MCAC_9,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_9,0,0,-1.0,3,,
ACTS,MCAC_9,100,0,-1.0,3,,
pMEDICI+,MCAC_9,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_9,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_9,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_9,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_9,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_9,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_9,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_9,100,0,-1.0,3,RANDOM,
ACTS,MCAC_9,0,132,244947.0,2,,
PICT w SEEDS,MCAC_9,0,0,-1.0,3,,
PICT,MCAC_9,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_9,0,0,-1.0,3,,
ACTS,MCAC_9,100,0,-1.0,3,,
pMEDICI+,MCAC_9,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_9,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_9,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_9,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_9,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_9,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_9,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_9,100,0,-1.0,3,RANDOM,
ACTS,MCAC_9,0,132,285480.0,2,,
PICT w SEEDS,MCAC_9,0,0,-1.0,3,,
PICT,MCAC_9,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_9,0,0,-1.0,3,,
ACTS,MCAC_9,100,0,-1.0,3,,
pMEDICI+,MCAC_9,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_9,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_9,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_9,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_9,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_9,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_9,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_9,100,0,-1.0,3,RANDOM,
ACTS,MCAC_9,0,132,99305.0,2,,
PICT w SEEDS,MCAC_9,0,0,-1.0,3,,
PICT,MCAC_9,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_9,0,0,-1.0,3,,
ACTS,MCAC_9,100,0,-1.0,3,,
pMEDICI+,MCAC_9,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_9,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_9,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_9,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_9,0,815,292351.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_9,100,806,235745.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_9,0,808,182472.0,3,RANDOM,
pMEDICI,MCAC_9,100,793,255988.0,3,RANDOM,
